id_deputado,id_votacao,tipo_voto
204453,2319794-7,Não
204453,2310615-55,Não
204453,2318553-54,Não
204453,2318553-51,Sim
204453,2318553-48,Sim
204453,2300880-94,Sim
204453,2300880-91,Sim
204453,2300880-88,Não
204453,2319485-10,Sim
204453,2319485-7,Não
204453,2300880-79,Sim
204453,2330598-8,Sim
204453,1701050-140,Sim
204453,1701050-129,Não
204453,1701050-124,Sim
204453,2306112-69,Abstenção
204453,2306112-62,Sim
204453,2306112-59,Sim
204453,2326450-98,Sim
204453,2326450-90,Sim
204453,2329218-195,Não
204453,2329218-192,Não
204453,2329218-182,Sim
204453,2329218-177,Obstrução
204453,2331627-9,Obstrução
204453,2331627-7,Obstrução
204453,2329218-168,Não
204453,2329218-165,Não
204453,2329218-162,Não
204453,2329218-159,Sim
204453,2329218-156,Não
204453,2329218-153,Não
204453,2329218-151,Obstrução
204453,2329218-135,Sim
204453,2330227-51,Não
204453,2330227-45,Não
204453,2330227-41,Não
204453,2330227-38,Sim
204453,1301482-127,Sim
218879,2249925-120,Não
218879,2249925-113,Sim
218879,2249925-110,Não
218879,2313396-56,Sim
218879,2311299-78,Não
218879,2311299-67,Sim
218879,2313734-83,Sim
218879,2313734-73,Sim
218879,2313734-70,Sim
218879,2313734-65,Sim
218879,2313734-62,Não
218879,2313734-59,Sim
218879,2313734-53,Não
218879,2313734-42,Não
218879,2313734-37,Não
218879,2311300-91,Sim
218879,2311300-88,Sim
218879,2311300-86,Não
218879,2311300-84,Sim
218879,2311300-81,Sim
218879,2311300-78,Sim
218879,2311300-69,Não
218879,2311300-66,Não
218879,2311300-63,Sim
218879,2311300-60,Sim
218879,2311300-57,Não
218879,2311300-33,Não
218879,2242238-17,Sim
218879,2319794-7,Sim
218879,2310615-55,Não
218879,2318553-54,Sim
218879,2318553-51,Sim
218879,2318553-48,Sim
218879,2300880-94,Sim
218879,2300880-91,Sim
218879,2300880-88,Não
218879,2319485-10,Sim
218879,2319485-7,Não
218879,2300880-79,Sim
218879,2306112-69,Sim
218879,2306112-62,Sim
218879,2326450-98,Sim
218879,2326450-90,Sim
218879,2329218-195,Sim
218879,2329218-192,Sim
218879,2329218-182,Sim
218879,2329218-177,Não
218879,2331627-9,Sim
218879,2331627-7,Não
218879,2329218-168,Sim
218879,2329218-165,Sim
218879,2329218-162,Sim
218879,2329218-159,Sim
218879,2329218-156,Sim
218879,2329218-153,Sim
218879,2329218-151,Não
218879,2329218-135,Sim
218879,2326450-85,Sim
204449,2193540-135,Sim
204449,2192459-734,Sim
204449,2192459-730,Sim
204449,2192459-727,Sim
204449,2192459-724,Sim
204449,2192459-705,Não
204449,2192459-704,Não
204449,2192459-696,Sim
204449,2192459-692,Não
204449,2192459-690,Não
204449,2192459-668,Sim
204449,2192459-665,Sim
204449,2192459-662,Não
204449,2192459-657,Sim
204449,2192459-653,Sim
204449,2192459-649,Sim
204449,2192459-646,Não
204449,2192459-640,Não
204449,2192459-636,Sim
204449,2192459-625,Não
204449,2192459-619,Não
204449,2192459-616,Sim
204449,2192459-612,Não
204449,2192459-609,Não
204449,2192459-601,Sim
204449,2226336-8,Sim
204449,2226362-7,Sim
204449,2209381-77,Não
204449,2242488-56,Não
204449,2242140-81,Não
204449,2242140-72,Não
204449,2242140-63,Não
204449,2230815-71,Sim
204449,2242868-76,Não
204449,2229308-92,Sim
204449,2229308-89,Sim
204449,2229308-83,Sim
204449,2229308-80,Sim
204449,2229308-77,Sim
204449,2229308-75,Sim
204449,2229308-71,Sim
204449,2229308-70,Sim
204449,2229308-66,Sim
204449,2229308-65,Sim
204449,2229308-64,Sim
204449,2229308-40,Não
204449,2206395-99,Não
204449,2206395-58,Não
204449,2206395-55,Não
204449,2244243-71,Não
204449,2244243-62,Sim
204449,2242888-115,Sim
204449,2242888-114,Sim
204449,2242888-111,Sim
204449,2242888-108,Sim
204449,2242888-105,Não
204449,2242888-100,Sim
204449,2242888-95,Não
204449,2242888-78,Não
204449,2242888-71,Sim
204449,2242888-67,Sim
204449,2242888-66,Sim
204449,2242888-56,Não
204449,2242888-48,Não
204449,2242887-152,Não
204449,2255237-7,Não
204449,2230248-6,Sim
204449,1198512-272,Sim
204449,1198512-254,Não
204449,1198512-250,Sim
204449,2256542-68,Sim
204449,2253471-108,Não
204449,2255096-29,Não
204449,2253827-32,Não
204449,593065-189,Não
204449,593065-178,Sim
204449,593065-141,Não
204449,2251926-55,Sim
204449,2277242-56,Sim
204449,2279545-9,Sim
204449,2267685-64,Não
204449,2267685-56,Não
204449,2267685-46,Sim
204449,2267685-38,Não
204449,2267685-33,Não
204449,2279744-57,Sim
204449,2279744-54,Não
204449,2279744-49,Não
204449,2279744-42,Não
204449,2283436-69,Sim
204449,2283436-67,Não
204449,2283436-58,Sim
204449,2290114-13,Sim
204449,2304142-11,Sim
204449,2304142-8,Não
204449,2249925-120,Não
204449,2249925-113,Sim
204449,2249925-110,Não
204449,2311299-67,Sim
204449,2313734-83,Sim
204449,2313734-76,Sim
204449,2313734-73,Não
204449,2313734-70,Sim
204449,2313734-65,Sim
204449,2313734-62,Não
204449,2313734-59,Sim
204449,2313734-53,Não
204449,2313734-42,Não
204449,2313734-37,Não
204449,2311300-33,Não
204449,2242238-17,Sim
204449,2319794-7,Sim
204449,2310615-55,Sim
204449,2318553-54,Sim
204449,2318553-51,Sim
204449,2318553-48,Sim
204449,2300880-94,Sim
204449,2300880-91,Sim
204449,2300880-88,Não
204449,2319485-10,Sim
204449,2319485-7,Não
204449,2300880-79,Sim
204449,2300880-76,Não
204449,2330598-8,Sim
204449,1701050-140,Sim
204449,1701050-129,Não
204449,1701050-124,Sim
204449,2306112-69,Sim
204449,2306112-62,Sim
204449,2306112-59,Sim
204449,2326450-98,Sim
204449,2326450-90,Sim
204449,2329218-195,Sim
204449,2329218-192,Sim
204449,2329218-182,Sim
204449,2329218-177,Não
204449,2331627-9,Sim
204449,2331627-7,Não
204449,2329218-168,Sim
204449,2329218-165,Sim
204449,2329218-162,Sim
204449,2329218-159,Sim
204449,2329218-156,Sim
204449,2329218-153,Sim
204449,2329218-151,Não
204449,2329218-135,Sim
204449,2326450-85,Sim
204449,2330227-51,Sim
204449,2330227-45,Sim
204449,2330227-41,Sim
204449,2330227-38,Não
74571,2192459-734,Sim
74571,2192459-730,Não
74571,2192459-727,Não
74571,2192459-724,Não
74571,2192459-704,Não
74571,2192459-696,Não
74571,2192459-692,Sim
74571,2192459-690,Obstrução
74571,2192459-671,Não
74571,2192459-668,Sim
74571,2192459-665,Não
74571,2192459-662,Obstrução
74571,2192459-657,Não
74571,2192459-653,Não
74571,2192459-649,Não
74571,2192459-646,Obstrução
74571,2192459-640,Sim
74571,2192459-636,Não
74571,2192459-625,Obstrução
74571,2192459-619,Obstrução
74571,2192459-616,Obstrução
74571,2192459-612,Obstrução
74571,2192459-609,Obstrução
74571,2192459-601,Não
74571,2226336-8,Sim
74571,2215381-8,Sim
74571,2209381-77,Obstrução
204415,2193540-135,Não
204415,2192459-734,Sim
204415,2192459-730,Sim
204415,2192459-727,Sim
204415,2192459-724,Sim
204415,2192459-705,Não
204415,2192459-704,Não
204415,2192459-696,Sim
204415,2192459-692,Não
204415,2192459-690,Não
204415,2192459-671,Não
204415,2192459-668,Sim
204415,2192459-665,Sim
204415,2192459-662,Não
204415,2192459-657,Sim
204415,2192459-653,Sim
204415,2192459-649,Sim
204415,2192459-646,Não
204415,2192459-640,Não
204415,2192459-636,Sim
204415,2192459-625,Não
204415,2192459-619,Não
204415,2192459-616,Sim
204415,2192459-609,Não
204415,2192459-601,Sim
204415,2236213-24,Não
204415,2242488-56,Não
204415,2242488-47,Sim
204415,2242140-81,Não
204415,2242140-72,Não
204415,2242140-63,Não
204415,2230815-71,Não
204415,2230815-65,Sim
204415,2242868-76,Não
204415,2229308-92,Sim
204415,2229308-89,Sim
204415,2229308-83,Sim
204415,2229308-80,Sim
204415,2229308-77,Sim
204415,2229308-75,Sim
204415,2229308-71,Sim
204415,2229308-70,Sim
204415,2229308-66,Sim
204415,2229308-65,Sim
204415,2229308-64,Sim
204415,2229308-56,Sim
204415,2229308-55,Sim
204415,2229308-53,Não
204415,2229308-50,Não
204415,2229308-44,Sim
204415,2229308-40,Não
204415,2206395-99,Não
204415,2206395-58,Não
204415,2206395-55,Não
204415,2244243-71,Não
204415,2244243-62,Sim
204415,2242888-115,Sim
204415,2242888-114,Sim
204415,2242888-111,Sim
204415,2242888-108,Sim
204415,2242888-105,Não
204415,2242888-100,Sim
204415,2242888-95,Não
204415,2242888-93,Não
204415,2242888-78,Não
204415,2242888-71,Sim
204415,2242888-67,Sim
204415,2242888-60,Não
204415,2242888-56,Não
204415,2242888-48,Não
204415,2242888-38,Não
204415,2246357-57,Não
204415,2242887-152,Não
204415,2255237-7,Sim
204415,2253458-7,Sim
204415,2230248-6,Sim
204415,1198512-279,Sim
204415,1198512-272,Sim
204415,1198512-257,Sim
204415,1198512-254,Não
204415,1198512-250,Sim
204415,2236858-34,Não
204415,2256542-68,Sim
204415,2256542-32,Não
204415,2253471-108,Não
204415,2255096-53,Não
204415,2255096-29,Não
204415,2253827-32,Não
204415,593065-189,Não
204415,593065-178,Sim
204415,593065-172,Não
204415,593065-141,Não
204415,2251926-55,Sim
204415,2277242-56,Sim
204415,2279545-9,Sim
204415,2267685-96,Sim
204415,2267685-64,Não
204415,2267685-56,Não
204415,2267685-46,Sim
204415,2267685-38,Não
204415,2267685-33,Não
204415,2279744-57,Sim
204415,2279744-54,Não
204415,2279744-49,Não
204415,2279744-42,Não
204415,2283436-69,Sim
204415,2283436-67,Não
204415,2283436-58,Sim
204415,2283436-57,Não
204415,2290114-13,Sim
204415,2203957-126,Não
204415,2203957-123,Sim
204415,2203957-115,Sim
204415,2190265-63,Sim
204415,2304142-11,Sim
204415,2304142-8,Não
204415,2311300-91,Não
204415,2311300-88,Sim
204415,2311300-86,Não
204415,2311300-84,Sim
204415,2311300-81,Sim
204415,2311300-78,Sim
204415,2311300-69,Não
204415,2311300-66,Sim
204415,2311300-63,Não
204415,2311300-60,Não
204415,2311300-57,Não
204415,2311300-33,Não
204415,2242238-17,Sim
204415,2319794-7,Sim
204415,2310615-55,Sim
204415,2318553-54,Sim
204415,2318553-51,Sim
204415,2318553-48,Sim
204415,2300880-94,Sim
204415,2300880-91,Sim
204415,2300880-88,Não
204415,2319485-10,Sim
204415,2300880-79,Sim
204415,2300880-76,Não
204415,2330598-8,Sim
204415,1701050-140,Sim
204415,1701050-129,Não
204415,1701050-124,Sim
204415,2306112-69,Sim
204415,2306112-62,Sim
204415,2306112-59,Sim
204415,2326450-98,Sim
204415,2326450-90,Sim
204415,2329218-195,Não
204415,2329218-192,Não
204415,2329218-177,Sim
204415,2329218-168,Não
204415,2329218-165,Não
204415,2329218-162,Não
204415,2329218-156,Não
204415,2329218-153,Não
204415,2329218-151,Sim
204415,2329218-133,Sim
204415,2326450-85,Sim
204415,2330227-51,Não
204415,2330227-45,Sim
204415,2330227-41,Sim
204415,2330227-38,Sim
204415,1301482-127,Sim
146307,2193540-135,Não
146307,2192459-734,Sim
146307,2192459-730,Sim
146307,2192459-727,Sim
146307,2192459-724,Sim
146307,2192459-704,Não
146307,2192459-696,Sim
146307,2192459-692,Não
146307,2192459-690,Não
146307,2192459-671,Não
146307,2192459-668,Sim
146307,2192459-665,Sim
146307,2192459-662,Não
146307,2192459-657,Sim
146307,2192459-653,Sim
146307,2192459-649,Sim
146307,2192459-646,Não
146307,2192459-640,Sim
146307,2192459-636,Sim
146307,2192459-619,Não
146307,2192459-616,Sim
146307,2192459-612,Não
146307,2192459-609,Não
146307,2192459-601,Sim
146307,2242488-56,Não
146307,2242488-47,Sim
146307,2242140-81,Não
146307,2242140-72,Não
146307,2242140-63,Não
146307,2230815-71,Sim
146307,2242868-76,Não
146307,2229308-89,Sim
146307,2229308-83,Sim
146307,2229308-77,Sim
146307,2229308-75,Sim
146307,2229308-71,Não
146307,2229308-70,Sim
146307,2229308-66,Sim
146307,2229308-65,Sim
146307,2229308-64,Sim
146307,2229308-56,Sim
146307,2229308-55,Sim
146307,2229308-50,Não
146307,2229308-44,Sim
146307,2229308-40,Não
146307,2206395-99,Sim
146307,2206395-58,Sim
146307,2206395-55,Não
146307,2244243-71,Não
146307,2242888-115,Sim
146307,2242888-114,Sim
146307,2242888-111,Sim
146307,2242888-108,Sim
146307,2242888-105,Não
146307,2242888-100,Sim
146307,2242888-66,Sim
146307,2242888-60,Não
146307,2242888-56,Não
146307,2242888-38,Não
146307,2255237-7,Sim
146307,2230248-6,Sim
146307,1198512-279,Sim
146307,1198512-272,Sim
146307,1198512-257,Sim
146307,1198512-254,Não
146307,1198512-250,Sim
146307,2256542-32,Não
146307,593065-189,Não
146307,593065-178,Sim
146307,2251926-55,Sim
146307,2277242-56,Sim
146307,2279545-9,Sim
146307,2267685-96,Sim
146307,2267685-64,Não
146307,2267685-56,Não
146307,2267685-46,Sim
146307,2267685-38,Não
146307,2267685-33,Não
146307,2279744-57,Sim
146307,2279744-54,Não
146307,2279744-49,Não
146307,2279744-42,Não
146307,2283436-69,Sim
146307,2283436-67,Não
146307,2283436-58,Sim
146307,2304142-11,Sim
146307,2304142-8,Não
146307,2313396-56,Sim
146307,2311299-67,Sim
146307,2313734-73,Não
146307,2313734-62,Sim
146307,2313734-59,Sim
146307,2313734-53,Não
146307,2311300-88,Sim
146307,2311300-78,Sim
146307,2311300-33,Não
146307,2242238-17,Sim
146307,2319794-7,Sim
146307,2318553-54,Sim
146307,2300880-79,Sim
146307,1701050-124,Sim
146307,2306112-69,Sim
146307,2326450-98,Sim
146307,2326450-90,Sim
146307,2329218-195,Sim
146307,2329218-192,Sim
146307,2329218-182,Sim
146307,2331627-7,Não
146307,2329218-168,Sim
146307,2329218-165,Sim
146307,2329218-162,Sim
146307,2329218-159,Sim
146307,2329218-156,Sim
146307,2329218-153,Sim
146307,2329218-151,Não
146307,2326450-85,Sim
146307,2330227-51,Sim
146307,2330227-45,Sim
146307,2330227-41,Sim
146307,1301482-127,Não
74165,2277242-56,Não
74165,2279545-9,Sim
74165,2267685-96,Sim
74165,2267685-64,Não
74165,2267685-56,Não
74165,2267685-46,Sim
74165,2267685-33,Não
74165,2203957-123,Sim
74165,2203957-115,Sim
74165,2190265-63,Sim
74165,2304142-11,Sim
74165,2304142-8,Não
74165,2249925-120,Não
74165,2313396-56,Sim
74165,2311299-78,Não
74165,2311299-67,Sim
74165,2313734-83,Sim
74165,2313734-76,Sim
74165,2313734-70,Sim
74165,2313734-65,Sim
74165,2313734-62,Sim
74165,2313734-59,Sim
74165,2313734-53,Não
74165,2313734-42,Não
74165,2313734-37,Não
74165,2311300-91,Sim
74165,2311300-88,Sim
74165,2311300-86,Não
74165,2311300-84,Sim
74165,2311300-81,Sim
74165,2311300-78,Sim
74165,2311300-69,Não
74165,2311300-66,Sim
74165,2311300-63,Não
74165,2311300-60,Não
74165,2311300-57,Não
74165,2311300-33,Não
74165,2242238-17,Sim
74165,2319794-7,Sim
74165,2310615-55,Sim
74165,2318553-54,Sim
74165,2318553-51,Sim
74165,2318553-48,Sim
74165,2300880-94,Sim
74165,2300880-91,Sim
74165,2300880-88,Não
74165,2300880-76,Não
74165,2330598-8,Sim
74165,1701050-124,Sim
74165,2306112-59,Sim
74165,2326450-98,Sim
74165,2326450-90,Sim
74165,2329218-195,Sim
74165,2329218-192,Sim
74165,2329218-182,Sim
74165,2329218-177,Não
74165,2331627-7,Não
74165,2329218-168,Sim
74165,2329218-165,Sim
74165,2329218-162,Sim
74165,2329218-159,Sim
74165,2329218-156,Sim
74165,2329218-153,Sim
74165,2329218-151,Não
74165,2329218-135,Sim
74165,2329218-133,Não
74165,2326450-85,Sim
74165,2330227-38,Sim
74165,1301482-127,Não
178896,2193540-135,Não
178896,2192459-704,Não
178896,2192459-696,Sim
178896,2192459-692,Não
178896,2192459-690,Não
178896,2192459-671,Não
178896,2192459-668,Sim
178896,2192459-657,Não
178896,2192459-653,Sim
178896,2192459-649,Sim
178896,2192459-646,Não
178896,2192459-636,Sim
178896,2192459-619,Não
178896,2192459-601,Sim
178896,2226336-8,Sim
178896,2215381-8,Sim
178896,2226362-7,Sim
178896,2209381-77,Não
178896,2242488-47,Sim
178896,2230815-71,Sim
178896,2230815-65,Não
178896,2242868-76,Não
178896,2229308-55,Sim
178896,2229308-50,Não
178896,2242888-111,Sim
178896,2242888-108,Sim
178896,2242888-105,Não
178896,2242888-100,Sim
178896,2242888-95,Não
178896,2242888-93,Não
178896,2242888-78,Não
178896,2242888-71,Sim
178896,2242888-38,Não
178896,2242887-152,Não
178896,2255237-7,Não
178896,2230248-6,Sim
178896,1198512-279,Não
178896,1198512-272,Sim
178896,1198512-257,Sim
178896,1198512-254,Não
178896,1198512-250,Sim
178896,2236858-34,Não
178896,2256542-68,Sim
178896,2253827-32,Não
178896,593065-189,Não
178896,593065-178,Sim
178896,593065-172,Não
178896,593065-141,Não
178896,2251926-55,Sim
178896,2267685-64,Não
178896,2267685-56,Não
178896,2267685-46,Sim
178896,2267685-38,Não
178896,2267685-33,Não
178896,2279744-57,Não
178896,2279744-54,Não
178896,2279744-49,Não
178896,2279744-42,Não
178896,2283436-69,Sim
178896,2283436-67,Não
178896,2283436-57,Não
178896,2304142-11,Não
178896,2304142-8,Sim
178896,2249925-120,Não
178896,2249925-113,Sim
178896,2249925-110,Não
178896,2313396-56,Sim
178896,2313734-83,Sim
178896,2313734-76,Sim
178896,2313734-73,Não
178896,2313734-70,Sim
178896,2313734-65,Sim
178896,2311300-91,Sim
178896,2311300-88,Sim
178896,2311300-86,Não
178896,2311300-84,Sim
178896,2311300-81,Sim
178896,2311300-69,Não
178896,2311300-66,Não
178896,2311300-63,Não
178896,2311300-60,Não
178896,2311300-33,Não
178896,2242238-17,Sim
178896,2319794-7,Sim
178896,2300880-94,Sim
178896,2300880-91,Sim
178896,2300880-88,Não
178896,2300880-79,Sim
178896,2300880-76,Não
178896,1701050-140,Sim
178896,2306112-69,Sim
178896,2306112-59,Sim
178896,2326450-98,Sim
178896,2326450-90,Sim
178896,2329218-195,Sim
178896,2329218-192,Sim
178896,2329218-182,Sim
178896,2329218-177,Não
178896,2331627-9,Sim
178896,2331627-7,Não
178896,2329218-168,Sim
178896,2329218-165,Sim
178896,2329218-162,Sim
178896,2329218-159,Sim
178896,2329218-156,Sim
178896,2329218-153,Sim
178896,2329218-135,Sim
178896,2329218-133,Não
178896,2330227-45,Sim
178896,2330227-41,Sim
178896,1301482-127,Não
204384,2244243-71,Não
204384,2244243-62,Não
204384,2242888-115,Não
204384,2242888-114,Sim
204384,2242888-108,Não
204384,2242888-105,Sim
204384,2242888-100,Não
204384,2242888-93,Não
204384,2242888-78,Não
204384,2242888-71,Sim
204384,2242888-67,Sim
204384,2242888-66,Sim
204384,2242888-60,Não
204384,2242888-56,Não
204384,2242888-48,Não
204384,2246357-57,Não
204384,2242887-152,Não
204384,2255237-7,Sim
204384,2230248-6,Sim
204384,1198512-279,Sim
204384,1198512-272,Sim
204384,1198512-257,Sim
204384,1198512-254,Sim
204384,1198512-250,Sim
204384,2236858-34,Não
204384,593065-189,Não
204384,593065-178,Sim
204384,593065-172,Não
204384,593065-141,Não
204384,2251926-55,Sim
204384,2249925-120,Sim
204384,2249925-113,Abstenção
204384,2249925-110,Não
204384,2311299-78,Não
204384,2311299-67,Sim
204384,2313734-83,Sim
204384,2313734-76,Sim
204384,2313734-73,Não
204384,2311300-91,Sim
204384,2310615-55,Sim
204384,2318553-54,Sim
204384,2318553-51,Sim
204384,2318553-48,Sim
204384,2300880-94,Sim
204384,2300880-91,Sim
204384,2300880-88,Não
204384,2319485-10,Sim
204384,2319485-7,Não
204384,2300880-79,Sim
204384,2330598-8,Sim
204384,1701050-140,Sim
204384,1701050-129,Não
204384,1701050-124,Sim
204384,2306112-69,Sim
204384,2306112-62,Sim
204384,2306112-59,Sim
204384,2326450-98,Sim
204384,2326450-90,Sim
204384,2329218-195,Não
204384,2329218-192,Sim
204384,2329218-182,Sim
204384,2329218-177,Não
204384,2331627-7,Não
204384,2329218-168,Não
204384,2329218-165,Não
204384,2329218-162,Não
204384,2329218-159,Sim
204384,2329218-156,Sim
204384,2329218-153,Sim
204384,2329218-151,Não
204384,2330227-45,Sim
204384,2330227-41,Sim
204384,1301482-127,Sim
204479,2193540-135,Não
204479,2192459-734,Sim
204479,2192459-730,Sim
204479,2192459-727,Sim
204479,2192459-724,Sim
204479,2192459-705,Não
204479,2192459-704,Não
204479,2192459-696,Sim
204479,2192459-692,Não
204479,2192459-690,Não
204479,2192459-671,Não
204479,2192459-668,Sim
204479,2192459-665,Sim
204479,2192459-662,Não
204479,2192459-657,Sim
204479,2192459-653,Sim
204479,2192459-649,Sim
204479,2192459-646,Não
204479,2192459-640,Não
204479,2192459-636,Sim
204479,2192459-625,Não
204479,2192459-619,Não
204479,2192459-616,Sim
204479,2192459-612,Não
204479,2192459-609,Não
204479,2192459-601,Sim
204479,2226336-8,Sim
204479,2215381-8,Sim
204479,2226362-7,Sim
204479,2209381-77,Não
204479,2236213-24,Não
204479,2242488-56,Não
204479,2242488-47,Sim
204479,2242140-81,Sim
204479,2242140-72,Não
204479,2242140-63,Não
204479,2230815-71,Sim
204479,2230815-65,Não
204479,2242868-76,Não
204479,2229308-92,Sim
204479,2229308-89,Sim
204479,2229308-83,Sim
204479,2229308-80,Sim
204479,2229308-77,Sim
204479,2229308-75,Sim
204479,2229308-71,Sim
204479,2229308-70,Sim
204479,2229308-66,Sim
204479,2229308-65,Sim
204479,2229308-64,Sim
204479,2229308-56,Sim
204479,2229308-55,Sim
204479,2229308-53,Não
204479,2229308-50,Não
204479,2229308-44,Sim
204479,2206395-99,Não
204479,2206395-58,Não
204479,2206395-55,Não
204479,2244243-71,Não
204479,2244243-62,Sim
204479,2242888-115,Sim
204479,2242888-114,Sim
204479,2242888-111,Sim
204479,2242888-108,Sim
204479,2242888-105,Não
204479,2242888-100,Sim
204479,2242888-95,Não
204479,2242888-93,Não
204479,2242888-78,Não
204479,2242888-71,Sim
204479,2242888-67,Sim
204479,2242888-66,Sim
204479,2242888-60,Não
204479,2242888-56,Não
204479,2242888-48,Não
204479,2242888-38,Não
204479,2246357-57,Não
204479,2242887-152,Sim
204479,2255237-7,Não
204479,2253458-7,Sim
204479,2230248-6,Sim
204479,1198512-279,Sim
204479,1198512-272,Sim
204479,1198512-257,Sim
204479,1198512-254,Sim
204479,1198512-250,Sim
204479,2236858-34,Não
204479,2256542-68,Sim
204479,2256542-32,Não
204479,2253471-108,Não
204479,2255096-53,Não
204479,2255096-29,Não
204479,2253827-32,Não
204479,593065-189,Não
204479,593065-178,Sim
204479,593065-172,Não
204479,2251926-55,Sim
204479,2277242-56,Não
204479,2279545-9,Sim
204479,2267685-64,Não
204479,2267685-56,Não
204479,2267685-46,Sim
204479,2267685-38,Não
204479,2267685-33,Não
204479,2279744-57,Sim
204479,2279744-54,Não
204479,2279744-49,Não
204479,2279744-42,Não
204479,2283436-69,Sim
204479,2283436-67,Não
204479,2283436-58,Sim
204479,2283436-57,Não
204479,2290114-13,Sim
204479,2311300-91,Sim
204479,2311300-88,Sim
204479,2311300-86,Não
204479,2311300-84,Sim
204479,2311300-81,Sim
204479,2311300-78,Sim
204479,2311300-69,Não
204479,2311300-66,Sim
204479,2311300-63,Sim
204479,2311300-60,Não
204479,2311300-57,Não
204479,2311300-33,Não
204479,2242238-17,Sim
204479,2319794-7,Sim
204479,2318553-54,Sim
204479,2318553-51,Sim
204479,2318553-48,Sim
204479,2300880-94,Sim
204479,2300880-91,Sim
204479,2300880-88,Não
204479,2319485-10,Sim
204479,2319485-7,Não
204479,2300880-79,Sim
204479,2300880-76,Não
204479,2330598-8,Sim
204479,1701050-140,Sim
204479,1701050-129,Não
204479,1701050-124,Sim
204479,2306112-69,Sim
204479,2306112-62,Sim
204479,2306112-59,Sim
204479,2326450-98,Sim
204479,2326450-90,Sim
204479,2329218-195,Não
204479,2329218-192,Não
204479,2329218-182,Sim
204479,2329218-177,Não
204479,2331627-9,Sim
204479,2331627-7,Não
204479,2329218-168,Não
204479,2329218-165,Não
204479,2329218-162,Sim
204479,2329218-159,Sim
204479,2329218-156,Sim
204479,2329218-153,Sim
204479,2329218-151,Não
204479,2329218-135,Sim
204479,2329218-133,Não
204479,2326450-85,Sim
204479,2330227-51,Sim
204479,2330227-41,Sim
204479,2330227-38,Não
204479,499716-131,Sim
214445,2256542-68,Sim
214445,2256542-32,Não
214445,2253471-108,Não
214445,2255096-53,Não
214445,2255096-29,Não
214445,2253827-32,Não
74352,2193540-135,Sim
74352,2192459-734,Sim
74352,2192459-730,Sim
74352,2192459-727,Sim
74352,2192459-724,Sim
74352,2192459-704,Não
74352,2192459-696,Sim
74352,2192459-692,Não
74352,2192459-690,Não
74352,2192459-671,Não
74352,2192459-668,Sim
74352,2192459-665,Sim
74352,2192459-662,Não
74352,2192459-657,Sim
74352,2192459-653,Sim
74352,2192459-649,Sim
74352,2192459-646,Não
74352,2192459-640,Não
74352,2192459-636,Sim
74352,2192459-625,Não
74352,2192459-619,Não
74352,2192459-616,Sim
74352,2192459-612,Não
74352,2192459-609,Não
74352,2192459-601,Sim
74352,2226336-8,Sim
74352,2215381-8,Sim
74352,2226362-7,Sim
74352,2209381-77,Não
74352,2236213-24,Não
74352,2242488-56,Não
74352,2242488-47,Sim
74352,2242140-81,Sim
74352,2242140-72,Não
74352,2242140-63,Não
74352,2230815-65,Não
74352,2242868-76,Sim
74352,2229308-92,Não
74352,2229308-89,Sim
74352,2229308-83,Não
74352,2229308-80,Sim
74352,2229308-77,Sim
74352,2229308-75,Sim
74352,2229308-71,Sim
74352,2229308-70,Sim
74352,2229308-66,Sim
74352,2229308-65,Sim
74352,2229308-64,Sim
74352,2229308-56,Sim
74352,2229308-55,Sim
74352,2229308-53,Não
74352,2229308-44,Sim
74352,2229308-40,Não
74352,2206395-99,Não
74352,2206395-58,Não
74352,2206395-55,Não
74352,1198512-279,Sim
74352,1198512-272,Sim
74352,1198512-257,Sim
74352,1198512-250,Sim
74352,2256542-68,Sim
74352,2255096-53,Não
74352,2255096-29,Não
74352,2253827-32,Não
74352,593065-189,Não
74352,593065-178,Sim
74352,593065-172,Não
74352,593065-141,Não
74352,2277242-56,Sim
74352,2267685-96,Sim
74352,2267685-64,Não
74352,2267685-46,Sim
74352,2267685-38,Não
74352,2121789-54,Sim
74352,2279744-42,Não
74352,2283436-69,Não
74352,2283436-67,Não
74352,2283436-57,Não
74352,2203957-126,Não
74352,2203957-123,Não
74352,2203957-115,Sim
74352,2190265-63,Sim
74352,2304142-8,Não
74352,2249925-113,Sim
74352,2249925-110,Não
74352,2313396-56,Sim
74352,2311299-67,Sim
74352,2313734-83,Sim
74352,2313734-76,Sim
74352,2313734-73,Sim
74352,2313734-62,Sim
74352,2313734-53,Não
74352,2313734-42,Não
74352,2313734-37,Não
74352,2310615-55,Sim
74352,2318553-54,Sim
74352,2318553-48,Sim
74352,2300880-94,Sim
74352,2300880-79,Sim
74352,2300880-76,Não
74352,2330598-8,Sim
74352,1701050-140,Sim
74352,2306112-69,Sim
74352,2306112-62,Sim
74352,2306112-59,Sim
74352,2326450-98,Sim
74352,2326450-90,Sim
74352,2329218-195,Sim
74352,2329218-192,Sim
74352,2329218-182,Sim
74352,2329218-177,Não
74352,2331627-9,Sim
74352,2331627-7,Não
74352,2329218-168,Sim
74352,2329218-165,Sim
74352,2329218-162,Sim
74352,2329218-159,Sim
74352,2329218-156,Sim
74352,2329218-153,Sim
74352,2329218-151,Não
74352,2329218-135,Sim
74352,2329218-133,Não
74352,2326450-85,Sim
74352,2330227-38,Não
74352,1301482-127,Não
