id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2311300-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2311300-66,2022-04-19,2022-04-19T17:13:59,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64920,,,Mantido o texto. Sim: 231; não: 128; total: 359.,
2311300-63,https://dadosabertos.camara.leg.br/api/v2/votacoes/2311300-63,2022-04-19,2022-04-19T16:58:19,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64920,,,Rejeitada a Emenda de Comissão nº 69. Sim: 169; não: 182; total: 351.,0
2311300-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2311300-60,2022-04-19,2022-04-19T16:37:34,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64920,,,Rejeitada a Emenda de Plenário nº 02. Sim: 159; não: 189; total: 348.,0
2311300-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2311300-57,2022-04-19,2022-04-19T16:18:03,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64920,,,Rejeitado o Requerimento. Sim: 14; não; 286; total: 300.,0
2319647-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2319647-2,2022-04-19,2022-04-19T11:12:07,CEXQUEI,https://dadosabertos.camara.leg.br/api/v2/orgaos/538855,https://dadosabertos.camara.leg.br/api/v2/eventos/64905,REQ 2/2022 CEXQUEI,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2319647,Aprovado.,1
2319634-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2319634-2,2022-04-19,2022-04-19T11:08:54,CEXQUEI,https://dadosabertos.camara.leg.br/api/v2/orgaos/538855,https://dadosabertos.camara.leg.br/api/v2/eventos/64905,REQ 1/2022 CEXQUEI,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2319634,Aprovado.,1
2311300-49,https://dadosabertos.camara.leg.br/api/v2/votacoes/2311300-49,2022-04-18,2022-04-18T23:22:03,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64904,,,Rejeitadas as emendas de plenário ao Projeto de Lei de Conversão.,0
2311300-46,https://dadosabertos.camara.leg.br/api/v2/votacoes/2311300-46,2022-04-18,2022-04-18T23:19:29,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64904,,,"Aprovada a Medida Provisória nº 1.077 de 2021, na forma do Projeto de Lei de Conversão, ressalvados os destaques.",1
2311300-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2311300-44,2022-04-18,2022-04-18T23:15:35,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64904,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2311300-33,https://dadosabertos.camara.leg.br/api/v2/votacoes/2311300-33,2022-04-18,2022-04-18T22:22:02,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64904,,,Rejeitado o Requerimento. Sim: 16; não: 346; total: 362.,0
2242238-17,https://dadosabertos.camara.leg.br/api/v2/votacoes/2242238-17,2022-04-18,2022-04-18T21:47:55,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64904,REQ 511/2020,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242238,Aprovado o Requerimento. Sim: 272; não: 91; abstenção: 2; total: 365.,1
2316624-24,https://dadosabertos.camara.leg.br/api/v2/votacoes/2316624-24,2022-04-18,2022-04-18T21:12:39,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PL-409/2022 à CPD (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1
2316624-23,https://dadosabertos.camara.leg.br/api/v2/votacoes/2316624-23,2022-04-18,2022-04-18T21:12:38,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PL-409/2022 à CESPO (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1
2316624-22,https://dadosabertos.camara.leg.br/api/v2/votacoes/2316624-22,2022-04-18,2022-04-18T21:12:38,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PL-409/2022 à CSPCCO (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1
2316624-21,https://dadosabertos.camara.leg.br/api/v2/votacoes/2316624-21,2022-04-18,2022-04-18T21:12:38,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PL-409/2022 à CREDN (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1
2316624-20,https://dadosabertos.camara.leg.br/api/v2/votacoes/2316624-20,2022-04-18,2022-04-18T21:12:38,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PL-409/2022 à CSSF (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1
2316624-19,https://dadosabertos.camara.leg.br/api/v2/votacoes/2316624-19,2022-04-18,2022-04-18T21:12:38,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PL-409/2022 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1
2316624-18,https://dadosabertos.camara.leg.br/api/v2/votacoes/2316624-18,2022-04-18,2022-04-18T21:12:38,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PL-409/2022 à CE (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1
2316624-17,https://dadosabertos.camara.leg.br/api/v2/votacoes/2316624-17,2022-04-18,2022-04-18T21:12:38,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PL-409/2022 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1
2319794-7,https://dadosabertos.camara.leg.br/api/v2/votacoes/2319794-7,2022-04-18,2022-04-18T21:12:37,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64904,REQ 562/2022,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2319794,Aprovado o Requerimento. Sim: 297; não: 63; total: 360.,1
2265510-9,https://dadosabertos.camara.leg.br/api/v2/votacoes/2265510-9,2022-04-13,2022-04-13T11:29:14,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64896,REQ 2770/2020,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265510,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1
2310615-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2310615-57,2022-04-12,2022-04-12T19:03:47,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64890,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI).",1
2310615-55,https://dadosabertos.camara.leg.br/api/v2/votacoes/2310615-55,2022-04-12,2022-04-12T19:02:52,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64890,,,Mantido o texto. Sim: 290; não: 101; total: 391.,
2310615-52,https://dadosabertos.camara.leg.br/api/v2/votacoes/2310615-52,2022-04-12,2022-04-12T18:55:55,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64890,,,Rejeitada a Emenda de Plenario ao Projeto de Lei de Conversão.,0
2310615-48,https://dadosabertos.camara.leg.br/api/v2/votacoes/2310615-48,2022-04-12,2022-04-12T18:51:35,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64890,,,"Aprovada a Medida Provisória nº 1.075 de 2021, na forma do Projeto de Lei de Conversão, ressalvados os destaques.",1
2310615-42,https://dadosabertos.camara.leg.br/api/v2/votacoes/2310615-42,2022-04-12,2022-04-12T18:38:38,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64890,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2310615-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2310615-41,2022-04-12,2022-04-12T18:38:11,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64890,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2318553-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2318553-56,2022-04-12,2022-04-12T18:03:10,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64890,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Marco Bertaiolli (PSD-SP).",1
2318553-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2318553-54,2022-04-12,2022-04-12T18:02:17,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64890,,,Mantido o texto. Sim: 321; não: 81; total: 402.,
2318553-51,https://dadosabertos.camara.leg.br/api/v2/votacoes/2318553-51,2022-04-12,2022-04-12T17:50:51,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64890,,,Mantido o texto. Sim: 400; não: 7; total: 407.,
2318553-48,https://dadosabertos.camara.leg.br/api/v2/votacoes/2318553-48,2022-04-12,2022-04-12T17:19:43,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64890,,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 3.188, de 2021, adotada pelo relator da Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços, ressalvados os destaques. Sim: 447; não: 9; total: 456.",1
2319468-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2319468-2,2022-04-12,2022-04-12T15:09:50,PL646119,https://dadosabertos.camara.leg.br/api/v2/orgaos/538763,https://dadosabertos.camara.leg.br/api/v2/eventos/64866,REQ 10/2022 PL646119,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2319468,Aprovado.,1
2300880-96,https://dadosabertos.camara.leg.br/api/v2/votacoes/2300880-96,2022-04-11,2022-04-11T22:23:45,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64884,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Tiago Dimas (Pode-TO).",1
2300880-94,https://dadosabertos.camara.leg.br/api/v2/votacoes/2300880-94,2022-04-11,2022-04-11T22:23:00,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64884,,,Mantido o texto. Sim: 446; não: 11; total: 457.,
2300880-91,https://dadosabertos.camara.leg.br/api/v2/votacoes/2300880-91,2022-04-11,2022-04-11T22:00:35,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64884,,,"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n° 13, de 2021, ressalvados os destaques. Sim:451; não:14; abstenção:1; total: 466.",1
2300880-88,https://dadosabertos.camara.leg.br/api/v2/votacoes/2300880-88,2022-04-11,2022-04-11T21:31:23,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64884,,,"Rejeitado o Requerimento da Bancada do PSol, que solicita o adiamento da votação por cinco sessões. Sim: 14; não: 384; total: 398.",0
2300880-82,https://dadosabertos.camara.leg.br/api/v2/votacoes/2300880-82,2022-04-11,2022-04-11T21:16:29,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64884,,,"Aprovado o Requerimento nº 514/2022, dos Senhores Líderes, que solicita a quebra do interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC nº 13, de 2021.",1
2319485-10,https://dadosabertos.camara.leg.br/api/v2/votacoes/2319485-10,2022-04-11,2022-04-11T21:16:16,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64884,REQ 514/2022,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2319485,Aprovado o Requerimento. Sim: 357; não: não; total: 376.,1
2319485-7,https://dadosabertos.camara.leg.br/api/v2/votacoes/2319485-7,2022-04-11,2022-04-11T21:05:29,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64884,REQ 514/2022,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2319485,Rejeitado o Requerimento. Sim: 16; não: 346; total: 362.,0
2300880-79,https://dadosabertos.camara.leg.br/api/v2/votacoes/2300880-79,2022-04-11,2022-04-11T20:56:08,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64884,,,"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição n° 13, de 2021, ressalvados os destaques. Sim: 455; não: 15; abstenção: 1; total 471.",1
2300880-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2300880-76,2022-04-11,2022-04-11T20:14:17,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64884,,,Rejeitado o Requerimento. Sim: 13; não: 394; abstenção: 1; total: 408.,0
2300880-70,https://dadosabertos.camara.leg.br/api/v2/votacoes/2300880-70,2022-04-11,2022-04-11T19:41:03,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64884,,,"Aprovado o Requerimento nº 511/2022, que solicita a dispensa do interstício de duas sessões prevista no § 5º, do art. 202, do Regimento Interno, para apreciação do primeiro turno da Proposta de Emenda à Constituição nº 13, de 2021.",1
2330717-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2330717-3,2022-06-29,2022-11-10T13:44:25,CMO,https://dadosabertos.camara.leg.br/api/v2/orgaos/6855,https://dadosabertos.camara.leg.br/api/v2/eventos/65931,CVO 1 CMO => PLN 5/2022 CN,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330717,Aprovado.,1
2292292-33,https://dadosabertos.camara.leg.br/api/v2/votacoes/2292292-33,2022-07-12,2022-08-23T16:48:44,CTRAB,https://dadosabertos.camara.leg.br/api/v2/orgaos/2015,https://dadosabertos.camara.leg.br/api/v2/eventos/66187,,,"Aprovado o Parecer Vencedor do Dep. Rogério Correia, contra o voto do Deputado Alexis Fonteyne. O parecer do Relator, Dep. Alexis Fonteyne, passou a constituir Voto em Separado.",1
2196019-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2196019-68,2022-07-12,2022-08-01T11:50:33,CTRAB,https://dadosabertos.camara.leg.br/api/v2/orgaos/2015,https://dadosabertos.camara.leg.br/api/v2/eventos/66187,,,"Apresentado o Parecer do Relator-Substituto, pela aprovação com substitutivo.
Aprovado o Parecer.",1
2314405-49,https://dadosabertos.camara.leg.br/api/v2/votacoes/2314405-49,2022-07-12,2022-07-27T16:15:34,CTRAB,https://dadosabertos.camara.leg.br/api/v2/orgaos/2015,https://dadosabertos.camara.leg.br/api/v2/eventos/66105,,,"Aprovado o Parecer, contra o voto do Deputado Sanderson. Os Deputados Carlos Veras, Érika Kokay, Rogério Correia,  Vicentinho, Hélio Costa, Paulo Ramos e Túlio Gadelha, abstiveram-se de votar.",1
2329218-207,https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-207,2022-07-07,2022-07-27T16:11:45,PEC01522,https://dadosabertos.camara.leg.br/api/v2/orgaos/539066,https://dadosabertos.camara.leg.br/api/v2/eventos/66110,,,"Aprovado o Parecer do Relator, Dep. Danilo Forte, com complementação de voto, ressalvados os destaques. Sim: 36; Não: 1; Abstenção: 0; e Quórum de Votação: 37. Obstrução: 0; e Total de Votantes: 37.",1
2332549-7,https://dadosabertos.camara.leg.br/api/v2/votacoes/2332549-7,2022-07-14,2022-07-14T13:11:52,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66222,REQ 1232/2022,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332549,Aprovado por unanimidade.,1
19669-216,https://dadosabertos.camara.leg.br/api/v2/votacoes/19669-216,2022-07-14,2022-07-14T13:10:19,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,,,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 462/2020, por ter sido aprovado o REQ 1198/2022 que está apensado ao primeiro.",1
19669-215,https://dadosabertos.camara.leg.br/api/v2/votacoes/19669-215,2022-07-14,2022-07-14T13:10:19,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PL-3439/2000 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1
2332156-7,https://dadosabertos.camara.leg.br/api/v2/votacoes/2332156-7,2022-07-14,2022-07-14T13:10:16,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66222,REQ 1198/2022,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332156,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1
105464-291,https://dadosabertos.camara.leg.br/api/v2/votacoes/105464-291,2022-07-14,2022-07-14T13:09:12,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,,,,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 1179/2022.,1
2331802-7,https://dadosabertos.camara.leg.br/api/v2/votacoes/2331802-7,2022-07-14,2022-07-14T13:09:09,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66222,REQ 1179/2022,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331802,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1
2330036-22,https://dadosabertos.camara.leg.br/api/v2/votacoes/2330036-22,2022-07-14,2022-07-14T13:00:55,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,,,,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 1119/2022.,1
2330036-21,https://dadosabertos.camara.leg.br/api/v2/votacoes/2330036-21,2022-07-14,2022-07-14T13:00:54,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PL-1742/2022 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1
2330036-20,https://dadosabertos.camara.leg.br/api/v2/votacoes/2330036-20,2022-07-14,2022-07-14T13:00:54,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PL-1742/2022 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1
2330598-8,https://dadosabertos.camara.leg.br/api/v2/votacoes/2330598-8,2022-07-14,2022-07-14T13:00:51,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66222,REQ 1119/2022,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330598,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 403; total: 403.,1
1701050-142,https://dadosabertos.camara.leg.br/api/v2/votacoes/1701050-142,2022-07-14,2022-07-14T12:14:13,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66222,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Silvio Costa Filho (Republicanos - PE).",1
1701050-140,https://dadosabertos.camara.leg.br/api/v2/votacoes/1701050-140,2022-07-14,2022-07-14T12:13:43,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66222,,,"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n° 122, de 2015. Sim: 379; não: 22; total: 401.",1
2332640-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2332640-5,2022-07-14,2022-07-14T11:57:54,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66222,REQ 1235/2022,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332640,"Aprovado o Requerimento nº 1.235/2022, dos Senhores Líderes, que solicita a quebra do interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC nº 122, de 2015.",1
1701050-134,https://dadosabertos.camara.leg.br/api/v2/votacoes/1701050-134,2022-07-14,2022-07-14T11:57:39,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66222,,,"Aprovado o Requerimento nº 1.235/2022, dos Senhores Líderes, que solicita a quebra do interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC nº 122, de 2015.",1
1701050-133,https://dadosabertos.camara.leg.br/api/v2/votacoes/1701050-133,2022-07-14,2022-07-14T11:49:34,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66222,,,Aprovada a Emenda de Redação nº 1.,1
1701050-129,https://dadosabertos.camara.leg.br/api/v2/votacoes/1701050-129,2022-07-14,2022-07-14T11:47:15,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66222,,,Suprimido o texto. Sim: 15; não: 346; total: 361.,
1701050-124,https://dadosabertos.camara.leg.br/api/v2/votacoes/1701050-124,2022-07-14,2022-07-14T11:30:58,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66222,,,"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 122, de 2015, ressalvados os destaques. Sim: 383; não: 27; abstenção: 1; total: 411.",1
2306112-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/2306112-71,2022-07-13,2022-07-13T22:00:33,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66204,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Bia Kicis (PL-DF).",1
2306112-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2306112-69,2022-07-13,2022-07-13T21:59:41,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66204,,,"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n° 39, de 2021. Sim: 366; não: 10; abstenção: 2; total: 378.",1
2306112-65,https://dadosabertos.camara.leg.br/api/v2/votacoes/2306112-65,2022-07-13,2022-07-13T21:54:59,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66204,,,"Aprovado o Requerimento nº 1.207/2022, dos Senhores Líderes, que solicita a quebra do interstício de 5 sessões prevista no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC nº 39, de 2021.",1
2332311-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2332311-5,2022-07-13,2022-07-13T21:54:21,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66204,REQ 1207/2022,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332311,"Aprovado o Requerimento nº 1.207/2022, dos Senhores Líderes, que solicita a quebra do interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC nº 39, de 2021.",1
2306112-62,https://dadosabertos.camara.leg.br/api/v2/votacoes/2306112-62,2022-07-13,2022-07-13T21:53:09,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66204,,,Mantido o texto. Sim: 379; não: 18; total: 397.,
2306112-59,https://dadosabertos.camara.leg.br/api/v2/votacoes/2306112-59,2022-07-13,2022-07-13T21:41:43,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66204,,,"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 39, de 2021, ressalvado o destaque. Sim: 400; não: 13; abstenção: 1; total: 414.",1
2326450-100,https://dadosabertos.camara.leg.br/api/v2/votacoes/2326450-100,2022-07-13,2022-07-13T21:29:19,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66204,,,"Aprovada a Redação Final assinada pela Relatora, Dep. Carmen Zanotto (Cidadania-SC).",1
2326450-98,https://dadosabertos.camara.leg.br/api/v2/votacoes/2326450-98,2022-07-13,2022-07-13T21:28:16,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66204,,,"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n° 11, de 2022. Sim: 473; não: 9; abstenção: 1; total: 483.",1
2331622-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2331622-5,2022-07-13,2022-07-13T20:54:45,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66204,REQ 1170/2022,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331622,"Aprovado o Requerimento nº 1.170/2022, dos Senhores Líderes, que solicita a quebra do interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC nº 11, de 2022.",1
2326450-91,https://dadosabertos.camara.leg.br/api/v2/votacoes/2326450-91,2022-07-13,2022-07-13T20:52:17,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66204,,,"Aprovado o Requerimento nº 1.170/2022, dos Senhores Líderes, que solicita a quebra do interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC nº 11, de 2022.",1
2326450-90,https://dadosabertos.camara.leg.br/api/v2/votacoes/2326450-90,2022-07-13,2022-07-13T20:51:25,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/66204,,,Mantido o texto. Sim: 464; não: 15; total: 479.,
